BCAS1,HERC1,VTN,AREG,CISH,GRB14,RAP2C,INSIG2,FRAS1,SYNPO2L,MGAT5B,TMC7,MT1X,SESTD1,MT1M,RBPMS-AS1,LINC00052,Response
1.71369054040185,2.13420298619605,-0.690025195617511,-0.517797760943556,-2.11510767795517,-1.01851406192147,0.033298060057085,0.970068720846618,0.269278011533492,2.35096598321461,1.56107937427557,0.65213868668738,-1.0700225143205,1.85952251925809,-0.97188838118772,-0.482017751930661,1.27026301433367,0
-0.442714882276128,0.578568077557047,0.005642858722234,1.75317602834182,-0.546462589458336,0.29986556074983,-0.176620521424698,0.699674212667669,0.631718597059048,0.696172634988059,-0.243499008548656,-0.061559043931892,2.75683262796584,0.269618966102779,2.33567608386161,1.6938642394638,-0.683224795335014,0
0.050459598274881,0.266489127114069,1.06993217666214,-1.51793843016014,0.344460654409211,-0.776144337160889,1.23480061916093,1.60668659360356,1.43339378468361,0.871724345542716,-2.5092039986607,0.28168052088824,-1.75005666448658,0.462860753182203,-1.57970852977686,-0.979053996837076,1.22409474836185,0
0.321610097538866,2.05602901487749,-0.773502401673872,1.66441062448082,-0.112819105808064,-0.727324401125535,-0.307207808746283,1.46934797674087,-0.498608449556354,2.13072930945582,-0.46624068366785,-0.406658817872756,-0.463587287217913,-0.198401413422119,-0.213555512928954,0.223767171574325,-0.96709482812401,0
-1.86914232408777,-0.12279676424929,-0.491953089624938,0.087284702159554,-0.125575417370015,-0.587533482936495,-0.220981054246011,-0.635254309145293,-0.357671565896891,-0.358278219839681,0.490729008987029,-1.45959104510632,-0.488019816388675,0.253742229764983,0.297588190305452,-0.00226192716871,0.340277346673345,0
-0.35464629292352,0.310010943430834,-0.423377686821758,-0.667924632315904,-1.2756360651642,-1.12541480787922,1.57268754036032,1.50081802179274,1.61018693682942,0.440526170744289,-0.459567672612083,-0.393422319072191,-0.310170283352477,1.09884158256846,-0.75439639358571,-0.965975107198524,0.91212458005947,0
-0.03838311882462,0.981171282987098,-0.017503171047746,-0.482814824441411,-0.256129656446922,-0.380688841146153,-1.06777136679522,-0.886252360182407,0.92068776849005,1.37114496508357,-0.179494049633188,0.554377273272119,0.218631819459849,1.69117744390292,1.20774767104638,0.344018114401564,-0.96709482812401,0
0.829862036140407,-0.25293721987712,-0.739551696760154,0.731184587104447,-0.252144322668073,-0.566217504237989,1.03066269032521,-0.364290403381635,0.395713178218253,-0.370295430046146,0.230837923573823,0.959580476035804,0.81167262886772,-0.301871317394726,0.631907473204587,0.356869807166305,-0.694590612849702,0
-0.619952241450796,0.603052521070246,-0.618575163072602,1.15945117513594,0.328323221767131,-0.764274917647717,-0.492515861909648,0.55654744067483,0.180014826434237,-0.428391772387129,-0.074498107542995,0.079015261426367,0.328599522090211,-0.368711424064407,0.333038184384542,0.469935944135321,-0.96709482812401,0
0.581453473149655,1.01506270126151,-0.519545485933983,-1.84780528387337,0.205180267280521,-1.40474865244099,-0.253196579157948,-1.01304481064306,-1.45716122251801,0.539621119519113,-1.26225977680236,-1.71956589366139,-1.39764081162603,-0.539048443518126,-0.984198178538913,-2.57962228669446,-0.393887088392051,0
1.52314993655236,-0.109541834840538,-0.391090307945519,0.183193266125663,0.488612638255154,2.0782086930442,1.04776266994582,0.301088535601436,-1.00264164891557,-0.554849664555929,1.14745296965388,-0.434869436212497,-0.642657571968886,-0.317195063379251,-0.688535760335478,0.330368008397017,0.887255467406182,0
-0.192318316232593,1.31914810544808,-0.310324049484075,-0.946260304529297,-0.256556577627479,-1.31340778300023,-0.074969019825659,-1.08356978565525,0.219996207221709,2.56289806794029,-0.67843542177267,0.597766447925935,0.172349923481707,0.99126734512703,-0.068594156602208,-1.32807974076738,2.05261083716964,0
1.0477338045555,0.441313308973764,-0.176665716907826,0.431406295378714,-0.843043703297366,2.04633769182112,0.463552888767034,-1.26793466084944,-1.19138044015259,-0.627797036546561,-0.231279985983304,-0.279406793608655,-0.206364212892559,0.467262013801032,-0.154189170830813,-1.75942601433955,0.866377758013619,0
0.556369260984881,-1.05514058305882,-0.552773397891928,-0.614122975146459,-0.191730074337453,-0.491122901812408,1.0286279690445,-0.817067816602473,1.06764808651863,-0.702882002079294,-0.881983035860899,-0.443056528113964,2.08838149505353,-1.07960882807026,2.03869065672457,-0.763169144175887,0.667752232613229,0
-0.809955174448168,-1.63658063518542,-0.474168737085139,0.287921989176766,-1.30672911067611,1.15831640771535,-0.609611811009962,-1.52187233249308,-0.491978148680155,-0.314744529013025,-0.499452600277525,-0.773974962014614,2.22462181063441,-1.57610590163729,1.30901236378973,0.067046736935749,-0.96709482812401,0
-1.47813931229745,0.813813577258396,1.5251544771036,-0.883262785744473,-1.28751656978639,-0.293691849018206,0.403731302239463,-0.3729651378721,-0.387330175599615,-0.793094736686349,-0.034912152211561,-1.58258188055846,-0.633882236009655,-0.922204053644567,-0.129344414702448,-0.041902980786699,-0.96709482812401,0
-0.61544565923772,-0.422271205636065,-1.46624084987496,-0.171856468782961,0.674268088844438,0.943151276416028,1.22657564558677,1.23675826537186,-0.511805111740174,-1.25736135630181,-1.40900905183723,-0.37287634113189,0.688031662953066,-0.003805599637034,-0.593100441747066,0.251345961310033,0.028435693133972,0
0.880878185219972,-0.029351419811272,0.935807503017756,-0.628299583460499,-0.417278418522987,-1.74606234771007,-0.886259492508473,-1.00855056935168,2.15562481417207,-0.238335323836206,1.84721826435467,-1.86939796287992,-1.30879187944574,0.097345350992789,-0.162067919704705,0.960485183677994,-0.165184744843423,0
0.117907641149319,-0.449760128579931,-0.371585164441691,-0.637364408266867,-0.922341338958286,0.263598267527545,-0.471322251878192,0.172127753669299,0.412802986862717,0.455111139555503,-0.145607911862694,-0.414361442397388,0.18699650734441,0.154486952091925,0.416687671764477,1.07539586211991,-0.682033673496145,0
-0.125734471192877,-0.567488447888906,-0.128491820806406,1.44114221746409,0.148867101617753,-0.213867906669001,-0.86522564171083,-0.09171690152429,-1.18877302547902,1.12358566776551,0.478664940352895,0.033742068263303,-0.822792686474943,-0.751358017670318,-1.27273493034633,-0.359984120193464,0.168313788476572,0
-0.139096995237235,-0.732614340794127,-0.78821826500912,-0.120777185696605,0.83820737786902,1.03475409680147,-0.330191038596638,-0.195217069775895,-1.5495670438208,0.587212400654275,-0.752902623431427,-0.662798020035977,-0.396859364799188,-0.099580925001956,-1.83478398464337,0.98609445441362,-0.363544310696479,0
1.28456052553442,-0.068594378971312,-0.644195584674558,1.79834042869739,1.25834702507054,-0.264857720594723,-0.097101050006963,-0.645579809889294,0.88312799466861,-0.766076453579789,-0.059456722947911,0.155502723240697,0.030867739765523,1.34394550749223,0.244427001854969,0.55037252187944,-0.645912382818051,0
-0.004426015195647,0.145895951501724,-0.352889068097461,0.257276837279323,0.588883846736519,-0.422735816556334,0.035401464980966,0.193559198331856,0.94855905682232,-0.024793627098072,-0.221904363339655,-0.897935275172183,1.68110107643734,-0.270167316202849,1.99403367263688,1.69845319873677,0.964787907862332,0
-0.293488277439074,-0.676465297339996,-0.583432221603889,0.525114748791828,-3.06610858841386,-0.250256451381519,-0.491122587522216,0.301268426655271,-0.445747891497123,0.287467743770485,-0.306800547539472,0.330883006265012,0.030979214845903,0.131081427952639,0.102032850115596,-0.991844328124049,-0.96709482812401,0
-0.233312177807122,0.530427236526825,0.551232608023572,-0.128273096305396,-0.392806997476394,-0.519910683294982,0.912507416888991,-1.04211265307113,-0.029755468512985,0.950709417471005,0.850222185660297,1.04241476350605,0.518441503425624,-0.347381645052645,0.571907513514419,0.030177594333403,-0.96709482812401,0
-0.471063804578694,-0.507091549460163,-0.627232762941339,2.61362230855897,0.485233117202444,-1.18412424624714,-0.917496746277749,-0.3182376908556,-0.980173757453941,-0.834766933032184,-0.365330024333191,-0.468231843269333,-0.336688119828943,-0.8183701077018,0.132675548826772,-0.478799011449757,2.36463583121,0
0.136524970262725,0.403808376037054,-0.858133755159941,2.00621861336905,0.699348251152419,0.75948089292366,0.217987332989147,0.620863896020472,-0.078289564251171,-0.425307014835957,-0.488665905954388,-2.15477803883991,-0.112081081533759,-0.006258690728067,-0.449811333714811,0.143814576208054,-0.96709482812401,0
1.21655487690975,-0.041703909073833,-0.067283273288914,0.498598736602388,0.583755025111551,-0.669809550794652,0.201788392838211,0.695589197834317,2.14820431154148,-0.001030047501888,0.280950216318356,1.94241408785062,-0.116633132220826,-0.704923611124774,0.857331842879695,-0.485424770137191,-0.96709482812401,0
0.077958792804074,-0.781571923959331,-0.04786885761238,0.524744109968966,0.823043592804173,0.426362017905313,-0.445927263601828,-1.45973706447889,-1.0402818575914,-0.63371970481126,-0.610826060391765,0.021945981036066,-0.092542354806485,-0.938783567859618,0.221918289021519,-0.455228428680724,0.697606198638259,0
0.452120017128239,-0.09676956996816,-2.07571612410516,-0.974508037007667,0.488379391032102,0.381086124827228,-0.416622457246368,1.27199959901689,0.199003467551053,0.489391531334233,-0.41936604223934,0.262164478482413,-0.14849963388583,1.20826159081576,0.501746383805924,-0.58997450866414,-0.26661746673737,0
0.652333786366885,0.616352528070847,2.04185989311067,-2.66827070652343,-0.585434763440153,-1.09643871995308,-0.998077592438729,-0.990636594192224,-0.850635961988406,1.38012986075611,1.63855732566878,0.518045323990187,-1.0159349037416,0.643880515275033,-1.17546545723522,-2.85792811141132,0.217874298031356,0
-0.197590201279494,-0.599250570829046,-0.465527110579393,-0.685112861407628,-1.64711606826385,-0.302997756921246,1.44477668049708,-0.419491444255183,0.644266987297534,-0.58133774997704,-0.353729310867774,-0.598243028150037,0.595400160199996,0.072472073176602,0.489915215841946,-0.267548152739911,-0.96709482812401,0
0.820879755562595,0.561024029787693,-0.936540995081759,0.508580704782874,0.784079161243659,2.47675972591701,0.664997854974436,-0.331104437183243,-0.549883373539516,-1.02002732965778,-0.442009764293043,0.668951001270784,-1.49538466252412,-0.173763924759164,-1.20197315491555,-0.191042383317936,0.315223095709286,0
-0.667868796644574,-0.234575335388754,-0.052589547116558,-0.194532335740558,-0.568326339686596,0.670621622245277,0.031460007333496,-0.104972399240398,-1.00696121433414,-0.964093689801877,-0.711603823260328,0.63781601423091,-0.669006379566454,-1.00078977375669,-1.47667404469455,-0.645785467428772,-0.048421032812032,0
0.544209155799748,0.519060490335746,-0.529266374106485,-0.070662192871035,-0.309220039588179,-0.47506770104195,-0.02548813239436,1.5965774395812,-0.669069757456265,1.17351349899006,-1.01498955211949,0.462661821686693,-0.469564607249954,-0.794618802010774,-0.468208996083287,1.11203062347836,-0.96709482812401,0
-0.714962621559161,1.76723159767246,-0.574721269232813,0.859380852861032,-0.834441064950443,-0.638274243200098,0.512248453638509,0.389573841742237,-0.205477171537997,0.653559693825045,0.553921859309285,-0.263503309656857,-1.15706322452082,1.4744224054023,-0.988228763880709,-0.580178739584226,-0.550912084785243,0
0.573739834235992,0.074210622994775,1.4812346009639,-0.74563353422862,0.410494837794931,-0.557854194961529,0.213599453425787,-1.34661944588338,0.042017001624673,-1.09927490366077,-0.683061213609172,-0.249940959984911,-0.438006576105601,1.25084851898584,-0.443945477752408,-0.616998192085341,-0.700073823807006,0
-2.62552513442474,-0.139553223484589,-1.46630464377973,-0.182928134326542,0.1343610531314,2.1839548257239,1.26021460571764,0.9926136547314,-0.08296682293769,-1.00076037417467,-0.93528344124589,0.206197128468633,-0.552164927191496,-0.293913815974337,-0.853401583437631,0.154158045820477,0.191404736112938,0
0.226806698630494,-0.176405373297832,-1.26861003152716,-0.687234299105793,-1.10340555379894,1.13833234219954,-0.970025193584531,-1.01987478558156,0.262196752334112,-0.037556025740175,0.539156298240066,0.336578749379533,0.64269792898711,0.126379216792579,-0.074572357989458,0.190022402776064,-0.96709482812401,0
0.717258113208446,-0.203219342980765,0.482292874202405,0.275034545156457,0.567687377089801,1.28773444259467,0.122453251381341,-1.34546122710838,-0.214150828344146,-1.15681808586437,0.101894586121285,-0.161738564881309,-1.01479088818576,1.37796790973116,-0.353193715070485,-1.04653791992608,-0.96709482812401,0
0.106578499294836,0.07286561904506,-0.967635224920427,-0.171152611928897,0.516628449377716,1.38392350633549,-0.590759401059321,0.071008485197245,0.794161149363236,0.5874577091052,-0.278115630642904,0.093072514393087,-0.542346198048186,-0.381412468378401,-0.479694895427687,0.563174800079463,-0.059696222545715,0
1.31180396482251,-0.325491010496653,0.502652765046422,1.18269038284284,-0.081749471117626,-0.474187259245591,-0.2717263420264,1.44649375922183,1.13562168329671,0.864544088195248,0.809953715172674,1.38357953982642,-0.215000715275001,-0.471078739469325,0.312842015728893,0.257563545991471,-0.96709482812401,0
0.981685951125681,-1.12877050831784,0.086204594530042,-0.145357531691459,0.188117648916128,0.973530874795348,-0.363441082691549,0.59907208058538,0.600052601930634,-0.727778782099022,-0.667206704645577,0.239727022280454,0.271612874881923,-0.800823275431751,-1.38641861845396,0.286441792327494,-0.201530359023613,0
-0.889596782822275,-2.5254797442523,0.006260517352497,-2.13451615930586,-0.163195578865712,-0.801983718319226,-0.393867801966391,-0.181081087768503,-1.91780869823219,2.30609941939419,-1.36165521640169,-0.072422867199003,-0.258912678177688,-0.616553158132497,-1.10499257599888,1.12442034350417,-0.308699029617164,0
1.03633492898825,-0.50465009190893,2.95862672078,0.053824580710775,1.41416078338262,-0.449677742129415,-0.084208044257814,-0.735811520404968,-0.940174025955849,-1.07601971758687,0.672243995543337,-0.437009029791722,-0.417321235167435,0.777619736081694,-0.579839988437635,-0.514534814442503,1.61548456924895,0
-0.368437212215906,-0.223682349391071,0.054916963799921,1.9167378478149,-0.844841964146481,-0.40327624953717,-1.69221832455543,0.05471145990893,0.478985485847501,0.943077897109159,-0.036917438206406,0.251701575660202,2.41015894187229,-0.887450289616007,1.5774382325793,0.685124053987969,-0.96709482812401,0
-0.544562389117443,0.042320348416218,-1.21233534492173,-0.072218081848636,0.147343903074666,-0.026605723886091,-1.60145305182315,-0.22458523632037,-0.321041364730776,0.767452513976402,-0.339208566694753,0.085295523606886,-0.390979148609069,1.08375855215393,0.074369380516702,0.774908823985446,-0.96709482812401,0
-0.315958391838599,-1.99571492461089,-0.009251964117542,1.18269986682436,0.500270578081452,1.23409062476106,-0.329523136843684,0.016949239752401,-0.252852307415184,0.006855790534357,-0.353597638258668,1.90524564207038,0.248788272710881,1.25854304526372,0.618268463040732,-0.491067812174484,0.482221426617198,0
0.33422965480687,-0.08241532615971,-0.235259867730153,0.314593991284477,-1.08452533439845,-0.936410812739146,0.260664063027282,0.261109978565513,-1.38221456264619,2.34842326701665,0.768458217834992,1.1334207989247,-0.017388018845503,-0.636854761432978,0.118431650104179,-0.607897067748747,1.85332463720625,0
-0.615322864869829,0.208332202433438,-0.032711311322775,-0.130556758130394,0.371059488101322,1.16103063100224,-0.994690408049365,-0.10274118168734,0.329896423619909,-0.684600657221378,0.11468687745505,0.548892304762708,-0.132942626984598,-0.977266376391834,0.373595494625368,-0.102078785429314,-0.96709482812401,0
1.09371654765674,-1.75934314003292,1.76095322338984,-1.50665844581191,0.728344562157874,-1.3048820748326,-0.508642967388262,1.78278098689014,0.074403677089929,1.89571925888893,2.92665772689008,-0.821761572103378,1.71895435750053,0.038288088180225,2.20162887377819,2.49068803401327,-0.96709482812401,0
-0.620738730507809,0.135320216049194,0.384401710254789,0.107728380403536,-0.246065126108668,-0.526467412949265,0.795654969224732,0.314497834165066,0.026876426785839,-0.507093516383784,-0.907617680733681,0.805196140209787,0.156464391424603,0.039565103403541,0.01921906984298,-1.03298254459345,0.681365065351167,0
1.00453555649034,0.991519650585198,0.315493454855151,1.69343261444136,-0.25369739200973,0.846275671724106,-0.090082481048038,0.018679254201699,-0.197968269892956,1.20094409665319,1.43000753961677,0.403055696936244,1.84043203294287,-0.755392232119022,2.72960826296536,0.863019897801194,-0.210354989996045,0
0.333721949504751,-0.257115158088548,0.179353176945578,1.275711134192,1.37747452629497,-0.498783873335579,-0.306850816385095,0.468197548627382,-1.74211323623516,-0.777777374932672,-0.203423913234566,0.104686759761328,0.605847803713784,-0.685040773683225,0.249444487257311,0.53530974463401,-0.96709482812401,0
1.52403210177155,0.274862793453078,-0.1594088299822,-1.22624351388916,-0.065029775930551,-1.74992475481333,-1.10885402678867,0.501170951783343,-1.10387716487474,-0.334184503057109,-0.765022454882817,-0.87070013746182,0.084432472157486,0.855841651138362,-0.633325946048534,0.178805518308563,-0.96709482812401,0
-0.314328376989808,-0.6473132015365,-0.886232865694044,-0.544855094468996,0.668938439308019,-0.392274866604958,-0.223044968444771,0.765688745022832,0.254655162128789,-0.657769017252541,-0.1420029316642,-0.511038581218231,0.559557995319438,-1.35908998593827,0.883498406480249,0.343061514457784,-0.369776034846285,0
0.05975208816521,-0.452837773150411,-0.326689393206172,0.002364985866603,0.464514441523255,0.778971301188555,0.284751354810408,-1.16952009537431,-0.540060101752281,-1.10502417935927,-0.601655226555522,-0.409634971388429,0.924197416314836,-0.716842120519498,0.336937935324337,1.46460482391274,-0.7030991522233,0
-2.18109594494445,-0.8572636275395,0.121432714856935,0.389752469057135,1.29258165616207,-0.067313522257694,0.05132156948372,-1.61453476223058,-0.57262794697122,-0.752989623320852,0.103201219784846,0.252067948872942,1.35108607312148,-0.891942869199798,2.05375138015516,0.058342531452331,0.2238873305006,0
-0.42698286404245,-0.077472348377338,0.372016412708965,-0.043974059096641,0.732237270315269,1.79999561081093,-0.02038166151113,-1.10504832297391,-0.559862228901483,-0.793557798205569,0.365046600020789,1.6247926515839,1.85839946474753,-0.415560395785821,2.95113395055874,1.22442665767641,-0.96709482812401,0
0.117926031387093,-1.13979698550067,-0.50568977247498,1.03589804634244,1.65811099339034,0.253783692951307,-0.499134100861058,-1.19301195407536,-1.52798323264553,-0.198677920828383,-0.252663616961408,-1.4715838779169,-0.481627266254067,0.677641807304948,-0.488013261542591,-0.172161907434516,-0.96709482812401,0
0.157118821857766,-1.14239045883528,-0.578087650345376,-1.11999162554234,1.48510492774892,0.462581531065162,-0.588876094483946,-0.817449768276848,1.20107441617771,-0.726858062382586,-1.15490483185223,-0.031187199463599,-0.618749232852587,-0.805323011289312,0.344971504540023,0.015760667234298,-0.625042488815575,0
-1.40676251293277,-2.69665389077043,-0.386641731974392,0.243324244909958,1.02491944144873,0.628704577889217,-1.96116900389803,-1.55246022255598,-1.10877601831058,2.51342079853897,0.198145912009053,0.39360217717835,0.892082821820033,-2.17879713560547,1.20721451255292,0.784910625951937,0.210260554667732,0
0.588966698551496,-2.13653041952396,-0.624346086465043,-1.24080906370551,1.91520693040635,0.300215926274751,-1.6324572220746,0.572286553133583,-0.978869794814819,-1.24812292959996,-1.04385497382808,-2.77141572860313,2.37273165951886,-1.84448796543651,1.44521118310365,0.629507346374761,-0.96709482812401,0
-0.734519732507759,-0.576809827469156,-0.687676776804187,-0.178693092882907,-0.570934851069159,0.070440751978774,-0.885749558597528,-1.00476640059279,0.516976954477558,-0.634464041376154,0.502467833397028,-1.321859764586,0.12512368088063,-0.331548459247049,0.389232190358093,-0.537570234651517,0.673635955203663,1
0.299000807569938,0.65223616769159,0.819442065621844,0.238409894780744,0.030168831795543,-0.052398793926859,-0.307798910282837,1.25950157706559,0.912808270467085,1.65637248446614,-0.631656833408993,1.03358541557962,-0.161827308622568,2.35939710804418,0.317686555372026,-1.13112824305549,0.447865476363706,1
-0.072773127408552,0.688333167022278,-0.373236456104863,0.190758106465509,0.223268902674955,2.15567681562761,-0.469097417529308,-0.060769728339016,0.783059844382894,-0.01835661508454,-0.090625538581156,-0.555368132068314,1.5381161671461,0.220492895504142,1.70204695016089,0.616877748417681,-0.694295798941867,1
0.994361772520292,-1.22473029775215,-0.691859910283321,1.05872810354496,-1.08691403192134,1.72861806584087,1.72401299838702,1.41450851664197,0.660231562701121,-1.09714357783897,-1.03453285658969,1.20437891028602,0.526583865477321,-0.52917523336279,-0.097083667781416,0.572107769744819,-0.44994558103974,1
0.674848377883691,0.946877065355797,-0.34287372773351,-0.952590346203615,0.065776742269392,0.260668837777388,2.14771388222385,0.675352571620544,-0.072764304117855,-0.095345254064664,0.061407669837212,0.555461842523745,-1.01054189496932,-0.662630895097747,-0.380145309500308,-0.45263211229935,0.371828150745904,1
1.2156213539333,0.104963815311479,0.222511940729329,-1.18997590113584,0.229983477935847,-1.32746171670641,0.249807577647567,0.27338489085941,-1.17142863704296,-0.418779102306326,1.3384025423439,-0.201925952418642,-0.247508138333224,-0.306201351525636,-0.555681686891579,1.02603171859661,-0.96709482812401,1
0.52242913634698,0.585726607499933,0.002294902287105,-1.66326203337973,0.938823856699738,-0.643103714520287,-0.586992931060094,-0.544927706963385,1.76235887490463,-0.37880491270438,-1.46748997926904,-1.79398378766825,-1.47837713202137,0.018029273960754,-1.29887087416689,-1.79777710664548,0.847663167139635,1
-1.29009053954997,-1.2225248271169,0.281289912354219,-2.00055615393337,0.183732745578002,-0.083700941053084,-0.309331686955382,-0.434978522092602,-0.312575251717698,-0.829795100307643,-0.226507094091567,0.927787590937326,1.49449130040486,-0.299866330380107,1.61239650716121,1.775323327284,0.613718847296894,1
0.799663598083317,1.52592128502526,1.99408101213463,0.675913252956719,-0.918926317147019,-0.291694506415138,1.04299403736298,-0.029503563701329,0.866130834656751,-0.873390440579734,2.44841394085757,-0.663723884436188,-1.49478707643329,0.896794996556392,-1.30392603027074,0.172938790324356,0.392295852444342,1
-0.206781279495928,1.1264371008394,-0.185615080619739,-0.434108903573925,1.91709154696177,0.20275416075636,-0.432692074461023,0.915671735249822,-0.573342624032572,-0.793248078700101,0.248939316622656,0.07327830903953,-1.1082968164114,-1.00997103415839,-0.542442877024616,-0.374826207517435,-0.579367099312835,1
0.794715052367301,1.09308144490178,2.19226524429657,0.203297525501643,-2.3221978235266,-0.192009607846496,1.74573017737391,1.22148092178609,2.40639906076384,1.96219856425294,1.962873697282,3.06793806035838,-0.378723776592232,0.820530260178208,-0.464837934635153,-1.36080452093735,1.17849306403569,1
-0.493806214537337,1.03457926604404,-0.650576173708332,-1.2326591026322,-0.162713807381256,-0.312998475874627,0.033512833096568,0.201500103736082,-0.487243884832178,0.950908514289973,-1.53270908434905,0.847655240567886,-1.89590008218964,1.23733282903868,-1.43753894756388,-0.689979999834645,0.052445686026915,1
-0.886820951748683,0.267029960473124,-0.382686270351073,-0.269611874240695,-0.03713635351454,0.546405315189384,-0.060869673526333,-0.316495520267713,0.330361162969414,0.013167400191822,0.022159342346787,0.909976120114107,0.325304075306389,0.01307508946805,0.838053207078216,1.14869046022463,-0.642600792823799,1
1.15266968996087,-0.126775206932189,-0.911524103575726,1.07129252840576,-1.83840480429645,-0.576502849565861,-0.172660277812754,1.98515236079001,-0.266446544156168,-1.11745270685427,0.348247470644813,0.988211060872543,0.425060426179796,0.072397722910321,-1.30731813051139,0.60573817363813,-0.337369610327724,1
1.67980309434079,0.333718693027329,2.32013269733718,-0.041335376760112,-0.836519053069937,-0.260699044159711,1.15266597716347,1.57895284896404,-0.471612127046927,-0.791644846702858,1.68488878101748,2.49202562877536,-1.01342654519657,2.59747270316806,-1.22710464039728,-1.70116025753616,-0.405830109664611,1
-2.62482092828891,-1.14235016464155,-0.55137369503997,-0.487768149687388,-0.651107816633447,1.92431825408407,0.851853916837424,-0.830438153949073,-1.05271821926059,-0.363324658024404,2.53591744096733,-0.22325716377772,-0.939274548073017,0.235137918130445,-0.590292410615286,-2.23723602857695,0.477402251084861,1
0.859858609744459,-0.987764866207769,-0.013576744634814,0.120159027006036,1.18201992565881,-0.501957778004684,0.375737105974894,-0.206686577160432,-0.327670883941632,-0.613721961791942,0.311843495121977,1.03165346622381,0.425729332382913,-0.158806871046625,-0.277988635445407,-1.47467253063301,-0.96709482812401,1
0.085159880079537,-0.320423576563096,0.078137940647804,-0.316798189834402,0.8493168405927,2.08077556160211,0.457615909133364,-0.355548890152023,0.163576862837287,-0.634345823621404,0.258565572430516,-0.051093920137384,0.450358840019205,-0.178502583400979,0.636982139416437,0.066260194639755,-0.173533003412738,1
1.99868063960571,-0.111626016364947,5.04617875857318,-1.45856035596126,0.298473451549365,-1.32264177868119,-1.26984234806852,1.51555077067343,0.579691561863343,0.301748748942885,3.80056663055708,-1.00038445324732,0.346012477459039,1.45592433746418,-0.22740412402486,0.838065318508237,-0.076014291623034,1
